Time,SunX,SunY,EarthX,EarthY,MoonX,MoonY,
3888000,0,0,104590016420,534,107585395453,104238497663,88,107463569645,
3909600,0,0,105050245746,979,107136443442,104691345186,072,107036051385,
3931200,0,0,105508533148,024,106685522679,105143549711,474,106606918364,
3952800,0,0,105964870049,977,106232642423,105595118055,36,106176099141,
3974400,0,0,106419247977,425,105777811970,106046051979,297,105743522189,
3996000,0,0,106871658552,276,105321040651,106496348281,472,105309116236,
4017600,0,0,107322093492,514,104862337823,106945998910,782,104872810584,
4039200,0,0,107770544610,694,104401712871,107394991101,143,104434535411,
4060800,0,0,108217003812,24,103939175199,107843307522,5,103994222050,
4082400,0,0,108661463093,576,103474734231,108290926445,104,103551803237,
4104000,0,0,109103914540,129,103008399404,108737821913,802,103107213350,
4125600,0,0,109544350324,252,102540180170,109183963929,314,102660388611,
4147200,0,0,109982762703,093,102070085989,109629318633,778,102211267281,
4168800,0,0,110419144016,432,101598126329,110073848498,139,101759789820,
4190400,0,0,110853486684,534,101124310665,110517512509,31,101305899040,
4212000,0,0,111285783206,013,100648648474,110960266355,397,100849540237,
4233600,0,0,111716026155,744,100171149236,111402062607,607,100390661307,
4255200,0,0,112144208182,823,99691822434,111842850897,822,99929212850,
4276800,0,0,112570322008,59,99210677548,112282578091,138,99465148262,
4298400,0,0,112994360424,72,98727724057,112721188452,975,98998423817,
4320000,0,0,113416316291,376,98242971437,113158623810,659,98528998741,
4341600,0,0,113836182535,434,97756429162,113594823709,611,98056835279,
4363200,0,0,114253952148,768,97268106701,114029725564,528,97581898763,
4384800,0,0,114669618186,579,96778013515,114463264806,121,97104157663,
4406400,0,0,115083173765,787,96286159061,114895375024,149,96623583649,
4428000,0,0,115494612063,439,95792552789,115325988107,63,96140151648,
4449600,0,0,115903926315,15,95297204140,115755034383,21,95653839893,
4471200,0,0,116311109813,551,94800122546,116182442752,755,95164629979,
4492800,0,0,116716155906,729,94301317430,116608140831,275,94672506919,
4514400,0,0,117119057996,65,93800798204,117032055086,321,94177459195,
4536000,0,0,117519809537,55,93298574269,117454110979,991,93679478815,
4557600,0,0,117918404034,279,92794655012,117874233114,617,93178561365,
4579200,0,0,118314835040,587,92289049810,118292345383,199,92674706063,
4600800,0,0,118709096157,338,91781768024,118708371125,514,92167915808,
