


T,X,Z,Y
1137,-11.398,18.606,-17.972,
1138,-13.321,23.914,-18.919,
1139,-14.729,29.784,-17.615,
1140,-15.068,34.597,-13.722,
1141,-14.013,36.752,-8.335,
1142,-11.786,36.056,-3.412,
1143,-9.049,33.683,-0.142,
1144,-6.424,30.854,1.529,
1145,-4.233,28.171,2.168,
1146,-2.55,25.789,2.285,
1147,-1.318,23.691,2.199,
1148,-0.439,21.824,2.08,
1149,0.188,20.145,2.012,
1150,0.648,18.625,2.03,
1151,1.01,17.246,2.15,
1152,1.326,15.998,2.381,
1153,1.638,14.878,2.733,
1154,1.98,13.889,3.221,
1155,2.381,13.042,3.867,
1156,2.87,12.361,4.704,
1157,3.48,11.884,5.769,
1158,4.243,11.677,7.103,
1159,5.195,11.844,8.737,
1160,6.366,12.534,10.672,
1161,7.773,13.952,12.835,
1162,9.393,16.327,15.005,
1163,11.123,19.817,16.739,
1164,12.739,24.3,17.361,
1165,13.88,29.113,16.181,
1166,14.137,33.044,13.032,
1167,13.285,34.951,8.723,
1168,11.487,34.626,4.634,
1169,9.221,32.814,1.711,
1170,6.974,30.422,0.056,
1171,5.04,27.994,-0.678,
1172,3.517,25.736,-0.88,
1173,2.388,23.686,-0.824,
1174,1.587,21.825,-0.67,
1175,1.037,20.128,-0.5,
1176,0.67,18.573,-0.35,
1177,0.431,17.143,-0.231,
1178,0.278,15.824,-0.14,
1179,0.184,14.608,-0.074,
1180,0.127,13.486,-0.025,
1181,0.095,12.451,0.013,
1182,0.079,11.494,0.044,
1183,0.075,10.612,0.073,
1184,0.079,9.797,0.104,
1185,0.09,9.045,0.139,
1186,0.108,8.351,0.182,
1187,0.135,7.71,0.237,
1188,0.17,7.119,0.308,
1189,0.217,6.574,0.401,
1190,0.28,6.073,0.525,
1191,0.364,5.612,0.689,
1192,0.476,5.19,0.908,
1193,0.624,4.808,1.202,
1194,0.823,4.467,1.595,
1195,1.089,4.174,2.123,
1196,1.445,3.941,2.832,
1197,1.923,3.795,3.784,
1198,2.564,3.781,5.058,
1199,3.422,3.986,6.75,
1200,4.564,4.561,8.969,
1201,6.067,5.766,11.798,
1202,8,8.016,15.218,
1203,10.384,11.894,18.925,
1204,13.089,17.982,22.026,
1205,15.682,26.243,22.811,
1206,17.309,34.943,19.352,
1207,16.969,40.567,11.686,
1208,14.38,40.876,3.249,
1209,10.5,37.596,-2.442,
1210,6.616,33.612,-5.059,
1211,3.405,30.219,-5.871,
1212,0.986,27.557,-5.914,
1213,-0.758,25.456,-5.736,
1214,-2,23.751,-5.589,
1215,-2.902,22.335,-5.578,
1216,-3.594,21.156,-5.738,
1217,-4.177,20.195,-6.077,
1218,-4.724,19.455,-6.588,
1219,-5.288,18.957,-7.261,
1220,-5.902,18.733,-8.075,
1221,-6.586,18.827,-8.997,
1222,-7.344,19.284,-9.971,
1223,-8.158,20.142,-10.909,
1224,-8.988,21.403,-11.682,
1225,-9.768,23.012,-12.133,
1226,-10.404,24.82,-12.109,
1227,-10.792,26.586,-11.521,
1228,-10.849,28.022,-10.407,
1229,-10.542,28.892,-8.951,
1230,-9.912,29.095,-7.422,
1231,-9.061,28.69,-6.066,
1232,-8.119,27.835,-5.032,
1233,-7.206,26.707,-4.358,
1234,-6.405,25.454,-4.009,
1235,-5.763,24.176,-3.924,
1236,-5.298,22.941,-4.045,
1237,-5.009,21.789,-4.328,
1238,-4.888,20.753,-4.746,
1239,-4.924,19.859,-5.287,
1240,-5.107,19.137,-5.947,
1241,-5.429,18.621,-6.727,
1242,-5.886,18.353,-7.622,
1243,-6.47,18.382,-8.616,
1244,-7.171,18.764,-9.671,
1245,-7.966,19.548,-10.711,
1246,-8.814,20.76,-11.62,
1247,-9.645,22.369,-12.239,
1248,-10.366,24.253,-12.394,
1249,-10.862,26.181,-11.958,
1250,-11.03,27.847,-10.921,
1251,-10.812,28.963,-9.443,
1252,-10.227,29.371,-7.804,
1253,-9.373,29.096,-6.293,
1254,-8.387,28.294,-5.104,
1255,-7.402,27.162,-4.302,
1256,-6.52,25.869,-3.859,
1257,-5.799,24.535,-3.708,
1258,-5.261,23.232,-3.782,
1259,-4.909,22.009,-4.029,
1260,-4.732,20.895,-4.416,
1261,-4.719,19.917,-4.927,
1262,-4.858,19.103,-5.559,
1263,-5.141,18.482,-6.313,
1264,-5.562,18.096,-7.191,
1265,-6.118,17.992,-8.186,
1266,-6.801,18.229,-9.27,
1267,-7.596,18.867,-10.385,
1268,-8.47,19.95,-11.429,
1269,-9.366,21.484,-12.247,
1270,-10.194,23.388,-12.651,
1271,-10.837,25.463,-12.464,
1272,-11.173,27.402,-11.609,
1273,-11.111,28.862,-10.182,
1274,-10.635,29.599,-8.451,
1275,-9.82,29.565,-6.75,
1276,-8.805,28.893,-5.342,
1277,-7.744,27.797,-4.344,
1278,-6.76,26.48,-3.75,
1279,-5.93,25.087,-3.492,
1280,-5.291,23.708,-3.49,
1281,-4.847,22.398,-3.68,
1282,-4.589,21.191,-4.018,
1283,-4.504,20.112,-4.483,
1284,-4.578,19.184,-5.068,
1285,-4.8,18.435,-5.777,
1286,-5.165,17.9,-6.614,
1287,-5.67,17.625,-7.581,
1288,-6.311,17.667,-8.667,
1289,-7.081,18.09,-9.833,
1290,-7.959,18.959,-11.002,
1291,-8.902,20.316,-12.04,
1292,-9.835,22.138,-12.759,
1293,-10.65,24.291,-12.944,
1294,-11.211,26.503,-12.431,
1295,-11.39,28.399,-11.205,
1296,-11.118,29.629,-9.468,
1297,-10.423,30.017,-7.573,
1298,-9.427,29.618,-5.873,
1299,-8.298,28.647,-4.582,
1300,-7.194,27.344,-3.747,
1301,-6.222,25.9,-3.312,
1302,-5.44,24.438,-3.187,
1303,-4.865,23.027,-3.287,
1304,-4.491,21.709,-3.554,
1305,-4.303,20.509,-3.954,
1306,-4.283,19.447,-4.473,
1307,-4.418,18.546,-5.112,
1308,-4.701,17.836,-5.878,
1309,-5.126,17.354,-6.782,
1310,-5.694,17.151,-7.824,
1311,-6.403,17.292,-8.992,
1312,-7.245,17.85,-10.239,
1313,-8.195,18.898,-11.472,
1314,-9.204,20.474,-12.53,
1315,-10.183,22.538,-13.193,
1316,-11.004,24.912,-13.223,
1317,-11.515,27.259,-12.458,
1318,-11.582,29.148,-10.941,
1319,-11.153,30.222,-8.956,
1320,-10.291,30.362,-6.928,
1321,-9.154,29.705,-5.217,
1322,-7.933,28.521,-3.994,
1323,-6.785,27.067,-3.26,
1324,-5.808,25.525,-2.923,
1325,-5.046,24.001,-2.877,
1326,-4.502,22.552,-3.036,
1327,-4.164,21.209,-3.346,
1328,-4.012,19.992,-3.777,
1329,-4.025,18.918,-4.322,
1330,-4.192,18.009,-4.986,
1331,-4.504,17.293,-5.783,
1332,-4.96,16.809,-6.724,
1333,-5.562,16.612,-7.818,
1334,-6.312,16.771,-9.053,
1335,-7.204,17.37,-10.384,
1336,-8.216,18.493,-11.712,
1337,-9.295,20.193,-12.864,
1338,-10.348,22.433,-13.591,
1339,-11.234,25.022,-13.617,
1340,-11.779,27.58,-12.757,
1341,-11.834,29.614,-11.059,
1342,-11.341,30.724,-8.861,
1343,-10.377,30.796,-6.653,
1344,-9.127,30.013,-4.834,
1345,-7.805,28.692,-3.574,
1346,-6.58,27.119,-2.844,
1347,-5.552,25.482,-2.528,
1348,-4.757,23.883,-2.505,
1349,-4.196,22.372,-2.68,
1350,-3.847,20.974,-2.995,
1351,-3.686,19.705,-3.423,
1352,-3.691,18.577,-3.958,
1353,-3.848,17.609,-4.608,
1354,-4.149,16.825,-5.389,
1355,-4.593,16.263,-6.322,
1356,-5.186,15.973,-7.42,
1357,-5.933,16.027,-8.685,
1358,-6.835,16.515,-10.088,
1359,-7.88,17.538,-11.545,
1360,-9.028,19.181,-12.897,
1361,-10.193,21.457,-13.887,
1362,-11.235,24.224,-14.195,
1363,-11.965,27.117,-13.545,
1364,-12.193,29.585,-11.888,
1365,-11.81,31.101,-9.53,
1366,-10.862,31.435,-7.029,
1367,-9.538,30.742,-4.902,
1368,-8.087,29.388,-3.398,
1369,-6.717,27.722,-2.511,
1370,-5.551,25.974,-2.104,
1371,-4.638,24.266,-2.028,
1372,-3.979,22.652,-2.166,
1373,-3.549,21.155,-2.445,
1374,-3.318,19.785,-2.83,
1375,-3.258,18.551,-3.309,
1376,-3.351,17.463,-3.891,
1377,-3.585,16.54,-4.592,
1378,-3.957,15.808,-5.437,
1379,-4.474,15.308,-6.452,
1380,-5.144,15.1,-7.654,
1381,-5.979,15.269,-9.047,
1382,-6.983,15.921,-10.595,
1383,-8.141,17.18,-12.196,
1384,-9.407,19.145,-13.649,
1385,-10.675,21.82,-14.635,
1386,-11.772,25.003,-14.765,
1387,-12.468,28.206,-13.739,
1388,-12.551,30.746,-11.586,
1389,-11.928,32.055,-8.784,
1390,-10.708,32.007,-6.038,
1391,-9.152,30.919,-3.883,
1392,-7.547,29.257,-2.484,
1393,-6.1,27.388,-1.739,
1394,-4.915,25.516,-1.457,
1395,-4.015,23.732,-1.468,
1396,-3.382,22.068,-1.654,
1397,-2.979,20.533,-1.95,
1398,-2.767,19.129,-2.327,
1399,-2.718,17.858,-2.781,
1400,-2.809,16.725,-3.324,
1401,-3.03,15.743,-3.978,
1402,-3.38,14.933,-4.771,
1403,-3.866,14.327,-5.737,
1404,-4.503,13.98,-6.906,
1405,-5.308,13.97,-8.301,
1406,-6.298,14.409,-9.917,
1407,-7.476,15.437,-11.693,
1408,-8.821,17.209,-13.473,
1409,-10.256,19.829,-14.956,
1410,-11.626,23.228,-15.695,
1411,-12.685,27.013,-15.209,
1412,-13.146,30.428,-13.271,
1413,-12.797,32.622,-10.215,
1414,-11.653,33.161,-6.875,
1415,-9.976,32.272,-4.078,
1416,-8.127,30.543,-2.192,
1417,-6.401,28.498,-1.152,
1418,-4.957,26.435,-0.712,
1419,-3.839,24.478,-0.638,
1420,-3.029,22.661,-0.766,
1421,-2.48,20.988,-0.999,
1422,-2.143,19.45,-1.291,
1423,-1.973,18.04,-1.628,
1424,-1.94,16.755,-2.014,
1425,-2.022,15.594,-2.465,
1426,-2.209,14.56,-3.008,
1427,-2.503,13.665,-3.671,
1428,-2.912,12.929,-4.494,
1429,-3.453,12.389,-5.516,
1430,-4.151,12.102,-6.781,
1431,-5.032,12.159,-8.323,
1432,-6.124,12.694,-10.153,
1433,-7.445,13.892,-12.218,
1434,-8.979,15.966,-14.341,
1435,-10.647,19.088,-16.153,
1436,-12.262,23.217,-17.057,
1437,-13.506,27.854,-16.377,
1438,-13.991,31.952,-13.796,
1439,-13.442,34.347,-9.843,
1440,-11.914,34.574,-5.754,
1441,-9.804,33.141,-2.596,
1442,-7.595,30.921,-0.672,
1443,-5.624,28.538,0.264,
1444,-4.034,26.268,0.585,
1445,-2.836,24.188,0.584,
1446,-1.977,22.295,0.442,
1447,-1.386,20.566,0.256,
1448,-0.996,18.982,0.072,
1449,-0.751,17.525,-0.098,
1450,-0.609,16.182,-0.252,
1451,-0.541,14.945,-0.4,
1452,-0.528,13.804,-0.552,
1453,-0.558,12.754,-0.721,
1454,-0.627,11.788,-0.919,
1455,-0.735,10.903,-1.164,
1456,-0.886,10.096,-1.473,
1457,-1.088,9.367,-1.87,
1458,-1.356,8.721,-2.385,
1459,-1.707,8.169,-3.055,
1460,-2.166,7.732,-3.93,
1461,-2.767,7.451,-5.07,
1462,-3.549,7.396,-6.545,
1463,-4.565,7.686,-8.428,
1464,-5.868,8.514,-10.774,
1465,-7.506,10.174,-13.558,
1466,-9.489,13.063,-16.567,
1467,-11.729,17.574,-19.224,
1468,-13.946,23.759,-20.447,
1469,-15.589,30.724,-18.901,
1470,-15.947,36.349,-14.081,
1471,-14.594,38.531,-7.512,
1472,-11.865,37.242,-1.844,
1473,-8.648,34.243,1.589,
1474,-5.685,31.039,3.142,
1475,-3.294,28.205,3.627,
1476,-1.498,25.801,3.643,
1477,-0.198,23.747,3.528,
1478,0.735,21.962,3.448,
1479,1.422,20.389,3.478,
1480,1.96,19.001,3.65,
1481,2.427,17.783,3.979,
1482,2.884,16.74,4.474,
1483,3.376,15.885,5.15,
1484,3.944,15.249,6.021,
1485,4.619,14.88,7.103,
1486,5.431,14.85,8.403,
1487,6.399,15.26,9.903,
1488,7.529,16.233,11.535,
1489,8.795,17.894,13.143,
1490,10.126,20.316,14.452,
1491,11.378,23.412,15.071,
1492,12.333,26.819,14.6,
1493,12.745,29.883,12.868,
1494,12.438,31.887,10.162,
1495,11.427,32.453,7.176,
1496,9.927,31.736,4.612,
1497,8.25,30.214,2.82,
1498,6.659,28.341,1.785,
1499,5.308,26.404,1.318,



T,X,Z,Y
0,1,1,1,
1,1.095,0.964,1.703,
2,1.36,0.964,2.515,
3,1.794,1.027,3.55,
4,2.427,1.204,4.923,
5,3.313,1.594,6.765,
6,4.526,2.372,9.215,
7,6.156,3.85,12.381,
8,8.281,6.535,16.23,
9,10.905,11.117,20.341,
10,13.825,18.175,23.544,
11,16.469,27.322,23.839,
12,17.893,36.223,19.539,
13,17.27,41.456,11.483,
14,14.6,41.613,3.114,
15,10.765,38.429,-2.713,
16,6.822,34.394,-5.621,
17,3.433,30.851,-6.613,
18,0.806,28.086,-6.703,
19,-1.115,25.968,-6.502,
20,-2.483,24.311,-6.31,
21,-3.463,22.985,-6.25,
22,-4.196,21.916,-6.359,
23,-4.792,21.075,-6.642,
24,-5.328,20.456,-7.083,
25,-5.859,20.072,-7.661,
26,-6.417,19.946,-8.344,
27,-7.017,20.102,-9.089,
28,-7.656,20.561,-9.837,
29,-8.316,21.328,-10.508,
30,-8.956,22.375,-11.005,
31,-9.524,23.628,-11.226,
32,-9.956,24.959,-11.096,
33,-10.19,26.203,-10.589,
34,-10.186,27.187,-9.755,
35,-9.936,27.782,-8.716,
36,-9.471,27.934,-7.627,
37,-8.854,27.667,-6.634,
38,-8.166,27.065,-5.836,
39,-7.481,26.232,-5.279,
40,-6.862,25.268,-4.961,
41,-6.351,24.255,-4.86,
42,-5.972,23.257,-4.943,
43,-5.735,22.319,-5.18,
44,-5.638,21.479,-5.548,
45,-5.679,20.77,-6.033,
46,-5.849,20.223,-6.624,
47,-6.141,19.87,-7.308,
48,-6.545,19.748,-8.068,
49,-7.049,19.89,-8.874,
50,-7.632,20.327,-9.677,
51,-8.264,21.07,-10.406,
52,-8.9,22.102,-10.968,
53,-9.483,23.36,-11.262,
54,-9.944,24.723,-11.203,
55,-10.217,26.027,-10.754,
56,-10.254,27.094,-9.954,
57,-10.039,27.779,-8.917,
58,-9.596,28.011,-7.801,
59,-8.987,27.806,-6.762,
60,-8.289,27.242,-5.91,
61,-7.585,26.424,-5.301,
62,-6.938,25.459,-4.94,
63,-6.397,24.433,-4.803,
64,-5.988,23.412,-4.858,
65,-5.721,22.447,-5.073,
66,-5.598,21.574,-5.424,
67,-5.615,20.827,-5.894,
68,-5.763,20.238,-6.472,
69,-6.037,19.839,-7.148,
70,-6.427,19.665,-7.907,
71,-6.92,19.753,-8.72,
72,-7.499,20.134,-9.543,
73,-8.135,20.828,-10.31,
74,-8.787,21.825,-10.928,
75,-9.398,23.07,-11.293,
76,-9.9,24.455,-11.311,
77,-10.223,25.816,-10.932,
78,-10.311,26.968,-10.177,
79,-10.141,27.753,-9.15,
80,-9.73,28.08,-8.011,
81,-9.133,27.95,-6.922,
82,-8.432,27.434,-6.011,
83,-7.708,26.64,-5.343,
84,-7.033,25.677,-4.929,
85,-6.459,24.639,-4.751,
86,-6.015,23.596,-4.772,
87,-5.715,22.601,-4.961,
88,-5.562,21.693,-5.29,
89,-5.55,20.906,-5.742,
90,-5.675,20.271,-6.306,
91,-5.927,19.821,-6.971,
92,-6.298,19.591,-7.723,
93,-6.778,19.617,-8.541,
94,-7.349,19.936,-9.383,
95,-7.987,20.57,-10.186,
96,-8.653,21.52,-10.861,
97,-9.292,22.743,-11.304,
98,-9.836,24.14,-11.411,
99,-10.213,25.554,-11.115,
100,-10.36,26.797,-10.42,
101,-10.244,27.693,-9.416,
102,-9.873,28.131,-8.259,
103,-9.298,28.093,-7.121,
104,-8.596,27.64,-6.144,
105,-7.855,26.879,-5.407,
106,-7.151,25.925,-4.933,
107,-6.54,24.877,-4.705,
108,-6.058,23.812,-4.687,
109,-5.72,22.786,-4.844,
110,-5.532,21.841,-5.148,
111,-5.488,21.011,-5.579,
112,-5.583,20.327,-6.123,
113,-5.81,19.821,-6.774,
114,-6.159,19.529,-7.518,
115,-6.621,19.487,-8.336,
116,-7.182,19.734,-9.192,
117,-7.818,20.298,-10.029,
118,-8.494,21.189,-10.763,
119,-9.159,22.375,-11.288,
120,-9.747,23.773,-11.494,
121,-10.182,25.235,-11.297,
122,-10.396,26.57,-10.681,
123,-10.345,27.588,-9.716,
124,-10.025,28.155,-8.551,
125,-9.481,28.229,-7.365,
126,-8.785,27.856,-6.316,
127,-8.029,27.141,-5.502,
128,-7.294,26.203,-4.957,
129,-6.644,25.15,-4.669,
130,-6.119,24.064,-4.604,
131,-5.739,23.007,-4.724,
132,-5.51,22.023,-4.998,
133,-5.43,21.147,-5.403,
134,-5.492,20.41,-5.926,
135,-5.688,19.845,-6.557,
136,-6.011,19.485,-7.288,
137,-6.451,19.368,-8.102,
138,-6.996,19.534,-8.968,
139,-7.626,20.017,-9.836,
140,-8.309,20.834,-10.627,
141,-8.998,21.969,-11.238,
142,-9.629,23.352,-11.551,
143,-10.125,24.851,-11.47,
144,-10.413,26.276,-10.954,
145,-10.437,27.425,-10.048,
146,-10.182,28.139,-8.889,
147,-9.679,28.347,-7.661,
148,-9,28.076,-6.537,
149,-8.233,27.424,-5.636,
150,-7.469,26.514,-5.008,
151,-6.776,25.461,-4.649,
152,-6.204,24.357,-4.528,
153,-5.776,23.268,-4.604,
154,-5.502,22.243,-4.842,
155,-5.379,21.319,-5.217,
156,-5.402,20.526,-5.713,
157,-5.563,19.897,-6.322,
158,-5.854,19.464,-7.034,
159,-6.268,19.266,-7.838,
160,-6.792,19.343,-8.709,
161,-7.411,19.732,-9.602,
162,-8.096,20.461,-10.447,
163,-8.804,21.525,-11.143,
164,-9.476,22.875,-11.573,
165,-10.035,24.394,-11.624,
166,-10.403,25.902,-11.23,
167,-10.514,27.189,-10.41,
168,-10.338,28.067,-9.278,
169,-9.892,28.435,-8.017,
170,-9.24,28.293,-6.816,
171,-8.471,27.725,-5.819,
172,-7.679,26.858,-5.094,
173,-6.943,25.814,-4.652,
174,-6.318,24.695,-4.463,
175,-5.836,23.575,-4.486,
176,-5.51,22.508,-4.681,
177,-5.338,21.533,-5.021,
178,-5.317,20.681,-5.486,
179,-5.437,19.984,-6.067,
180,-5.692,19.475,-6.756,
181,-6.073,19.189,-7.544,
182,-6.571,19.168,-8.412,
183,-7.172,19.452,-9.323,
184,-7.852,20.076,-10.214,
185,-8.574,21.05,-10.994,
186,-9.282,22.343,-11.545,
187,-9.904,23.861,-11.742,
188,-10.357,25.438,-11.496,
189,-10.566,26.86,-10.792,
190,-10.484,27.919,-9.716,
191,-10.114,28.474,-8.44,
192,-9.505,28.492,-7.167,
193,-8.744,28.037,-6.064,
194,-7.929,27.233,-5.229,
195,-7.15,26.21,-4.687,
196,-6.469,25.083,-4.416,
197,-5.927,23.935,-4.375,
198,-5.541,22.825,-4.52,
199,-5.314,21.797,-4.817,
200,-5.241,20.884,-5.246,
201,-5.314,20.116,-5.794,
202,-5.526,19.524,-6.454,
203,-5.869,19.145,-7.219,
204,-6.334,19.017,-8.076,
205,-6.909,19.185,-8.995,
206,-7.577,19.688,-9.925,
207,-8.305,20.551,-10.782,
208,-9.043,21.761,-11.453,
209,-9.724,23.248,-11.809,
210,-10.265,24.87,-11.736,
211,-10.581,26.42,-11.182,
212,-10.611,27.669,-10.199,
213,-10.336,28.44,-8.936,
214,-9.791,28.655,-7.601,
215,-9.054,28.349,-6.389,
216,-8.226,27.635,-5.428,
217,-7.405,26.652,-4.768,
218,-6.665,25.526,-4.398,
219,-6.056,24.354,-4.278,
220,-5.603,23.203,-4.361,
221,-5.311,22.121,-4.609,
222,-5.179,21.143,-4.995,
223,-5.198,20.3,-5.505,
224,-5.36,19.622,-6.129,
225,-5.657,19.144,-6.864,
226,-6.082,18.903,-7.701,
227,-6.625,18.945,-8.617,
228,-7.271,19.312,-9.572,
229,-7.995,20.039,-10.495,
230,-8.754,21.136,-11.282,
231,-9.487,22.558,-11.802,
232,-10.114,24.193,-11.924,
233,-10.544,25.848,-11.56,
234,-10.702,27.289,-10.714,
235,-10.546,28.3,-9.504,
236,-10.09,28.752,-8.131,
237,-9.4,28.639,-6.812,
238,-8.574,28.055,-5.712,
239,-7.716,27.138,-4.912,
240,-6.916,26.029,-4.421,
241,-6.235,24.84,-4.204,
242,-5.705,23.649,-4.212,
243,-5.34,22.513,-4.4,
244,-5.139,21.468,-4.736,
245,-5.096,20.548,-5.201,
246,-5.2,19.781,-5.783,
247,-5.443,19.199,-6.481,
248,-5.82,18.839,-7.287,
249,-6.321,18.744,-8.188,
250,-6.935,18.961,-9.154,
251,-7.643,19.532,-10.127,
252,-8.411,20.484,-11.017,
253,-9.185,21.801,-11.699,
254,-9.891,23.403,-12.032,
255,-10.438,25.129,-11.894,
256,-10.737,26.747,-11.24,
257,-10.726,28.013,-10.138,
258,-10.39,28.745,-8.766,
259,-9.775,28.879,-7.355,
260,-8.973,28.474,-6.106,
261,-8.092,27.662,-5.144,
262,-7.234,26.594,-4.505,
263,-6.475,25.4,-4.168,
264,-5.861,24.175,-4.082,
265,-5.412,22.985,-4.197,
266,-5.131,21.873,-4.474,
267,-5.014,20.873,-4.885,
268,-5.051,20.013,-5.419,
269,-5.233,19.323,-6.071,
270,-5.551,18.839,-6.836,
271,-6.001,18.601,-7.709,
272,-6.573,18.655,-8.668,
273,-7.252,19.05,-9.672,
274,-8.013,19.825,-10.645,
275,-8.813,20.993,-11.477,
276,-9.586,22.509,-12.025,
277,-10.245,24.252,-12.144,
278,-10.694,26.012,-11.738,
279,-10.849,27.533,-10.814,
280,-10.668,28.58,-9.505,
281,-10.167,29.022,-8.036,
282,-9.421,28.861,-6.642,
283,-8.539,28.208,-5.497,
284,-7.632,27.218,-4.68,
285,-6.794,26.041,-4.191,
286,-6.086,24.792,-3.986,
287,-5.54,23.551,-4.01,
288,-5.168,22.371,-4.213,
289,-4.965,21.289,-4.564,
290,-4.924,20.334,-5.041,
291,-5.033,19.534,-5.638,
292,-5.284,18.922,-6.353,
293,-5.672,18.535,-7.182,
294,-6.188,18.417,-8.116,
295,-6.824,18.619,-9.126,
296,-7.562,19.19,-10.157,
297,-8.368,20.163,-11.115,
298,-9.188,21.532,-11.869,
299,-9.946,23.221,-12.262,
300,-10.544,25.063,-12.157,
301,-10.883,26.809,-11.492,
302,-10.892,28.191,-10.331,
303,-10.551,29,-8.867,
304,-9.907,29.164,-7.353,
305,-9.057,28.744,-6.014,
306,-8.121,27.889,-4.985,
307,-7.209,26.764,-4.306,
308,-6.401,25.51,-3.947,
309,-5.747,24.226,-3.853,
310,-5.268,22.98,-3.966,
311,-4.965,21.815,-4.242,
312,-4.831,20.762,-4.654,
313,-4.855,19.851,-5.188,
314,-5.028,19.108,-5.842,
315,-5.342,18.568,-6.615,
316,-5.79,18.272,-7.504,
317,-6.367,18.269,-8.494,
318,-7.061,18.612,-9.549,
319,-7.85,19.351,-10.598,
320,-8.693,20.51,-11.529,
321,-9.526,22.061,-12.193,
322,-10.26,23.895,-12.425,
323,-10.789,25.801,-12.099,
324,-11.017,27.5,-11.197,
325,-10.887,28.723,-9.84,
326,-10.403,29.3,-8.266,
327,-9.638,29.214,-6.744,
328,-8.709,28.578,-5.476,
329,-7.739,27.563,-4.561,
330,-6.832,26.336,-4.002,
331,-6.058,25.025,-3.752,
332,-5.455,23.719,-3.747,
333,-5.034,22.472,-3.931,
334,-4.791,21.321,-4.265,
335,-4.715,20.295,-4.728,
336,-4.795,19.42,-5.311,
337,-5.022,18.727,-6.015,
338,-5.389,18.25,-6.841,
339,-5.891,18.035,-7.784,
340,-6.522,18.135,-8.826,
341,-7.268,18.606,-9.92,
342,-8.102,19.496,-10.983,
343,-8.976,20.822,-11.886,
344,-9.818,22.535,-12.461,
345,-10.525,24.49,-12.539,
346,-10.989,26.438,-12.012,
347,-11.114,28.078,-10.904,
348,-10.859,29.146,-9.387,
349,-10.253,29.515,-7.737,
350,-9.39,29.22,-6.224,
351,-8.399,28.408,-5.027,
352,-7.405,27.268,-4.209,
353,-6.507,25.963,-3.749,
354,-5.765,24.61,-3.585,
355,-5.204,23.285,-3.649,
356,-4.83,22.036,-3.887,
357,-4.634,20.895,-4.266,
358,-4.605,19.887,-4.769,
359,-4.73,19.04,-5.393,
360,-5,18.383,-6.138,
361,-5.411,17.955,-7.01,
362,-5.958,17.804,-8.001,
363,-6.634,17.987,-9.09,
364,-7.425,18.564,-10.223,
365,-8.3,19.582,-11.304,
366,-9.205,21.052,-12.187,
367,-10.056,22.905,-12.69,
368,-10.745,24.965,-12.639,
369,-11.155,26.952,-11.945,
370,-11.197,28.543,-10.665,
371,-10.84,29.488,-9.019,
372,-10.133,29.691,-7.309,
373,-9.19,29.229,-5.803,
374,-8.148,28.282,-4.66,
375,-7.134,27.044,-3.915,
376,-6.24,25.675,-3.528,
377,-5.518,24.285,-3.426,
378,-4.987,22.941,-3.539,
379,-4.646,21.684,-3.816,
380,-4.484,20.544,-4.227,
381,-4.488,19.543,-4.759,
382,-4.644,18.708,-5.412,
383,-4.946,18.07,-6.19,
384,-5.389,17.669,-7.098,
385,-5.97,17.557,-8.131,
386,-6.683,17.794,-9.264,
387,-7.511,18.445,-10.438,
388,-8.424,19.559,-11.547,
389,-9.361,21.142,-12.434,
390,-10.232,23.114,-12.901,
391,-10.92,25.276,-12.767,
392,-11.302,27.318,-11.952,
393,-11.289,28.901,-10.539,
394,-10.859,29.775,-8.783,
395,-10.077,29.869,-7.009,
396,-9.068,29.291,-5.49,
397,-7.979,28.242,-4.37,
398,-6.939,26.927,-3.666,
399,-6.037,25.503,-3.322,
400,-5.319,24.076,-3.257,
401,-4.801,22.706,-3.401,
402,-4.476,21.432,-3.701,
403,-4.331,20.279,-4.13,
404,-4.351,19.268,-4.679,
405,-4.524,18.426,-5.348,
406,-4.843,17.784,-6.145,
407,-5.305,17.382,-7.077,
408,-5.906,17.275,-8.142,
409,-6.643,17.527,-9.314,
410,-7.501,18.206,-10.534,
411,-8.448,19.369,-11.693,
412,-9.423,21.025,-12.622,
413,-10.33,23.093,-13.11,
414,-11.046,25.362,-12.963,
415,-11.439,27.501,-12.09,
416,-11.414,29.144,-10.588,
417,-10.951,30.03,-8.732,
418,-10.12,30.091,-6.874,
419,-9.057,29.454,-5.302,
420,-7.918,28.338,-4.159,
421,-6.839,26.961,-3.453,
422,-5.909,25.485,-3.118,
423,-5.173,24.014,-3.065,
424,-4.644,22.609,-3.218,
425,-4.313,21.303,-3.525,
426,-4.165,20.119,-3.958,
427,-4.184,19.08,-4.507,
428,-4.356,18.207,-5.176,
429,-4.674,17.531,-5.976,
430,-5.136,17.093,-6.915,
431,-5.741,16.947,-7.995,
432,-6.487,17.16,-9.198,
433,-7.362,17.807,-10.469,
434,-8.337,18.953,-11.701,
435,-9.355,20.624,-12.724,
436,-10.32,22.753,-13.314,
437,-11.104,25.134,-13.252,
438,-11.564,27.427,-12.418,
439,-11.589,29.233,-10.887,
440,-11.148,30.249,-8.943,
441,-10.304,30.385,-6.967,
442,-9.201,29.764,-5.28,
443,-8.007,28.623,-4.048,
444,-6.867,27.199,-3.283,
445,-5.88,25.671,-2.912,
446,-5.096,24.147,-2.839,
447,-4.526,22.69,-2.979,
448,-4.162,21.334,-3.273,
449,-3.986,20.1,-3.692,
